R035	Random Devices, Inc
R036	Randtron Corporation
R037	Ranger Engineering Corp
R038	Ransburg Corporation
R039	Ransom Seed Laboratory
R040	Rapicom, Inc
R041	Rapid Design Service Inc
R042	Rare Corporation
R043	Rasor Associates Inc
R044	Raven Industries* Inc
R045	Raway Bearing Corp
R046	Raybestos-Manhattan Inc
R047	Raychem Corporation
R048	Raycomm Industries, Inc
R049	Rayfield Equipment
R050	Raytheon Company
R051	RBA (Richard P Browne Associates)
R052	RCA Corporation
R053	RCS Associates, Inc
R054	R&D Associates
R055	R&D Consultants
R056	RDF Corporation
R057	RDL, Inc
R058	RDP, Inc
R059	REA Associates, Inc
R060	Reach All Manufacturing & Engineering Co
R061	Realex Corp
R062	Realist, Inc
R063	Recon Systems, Inc
R064	Recra Research, Inc
R065	Recsei Laboratories
R066	Rectech, Inc
R067	Red Hill Abrasive Corp
R068	Redi-Flex Inc
R069	Redken Laboratories, Inc
R070	R E D M Corporation
R071	Red Spot Paint & Varnish Co, Inc
R072	Reed & Cam rick
R073	Donald E Reed Consulting Geologist
R074	Reed Industries Inc
R075	R E Enterprises
R076	Rees-Stealy Clinic Research Foundation
R077	Reeves Brothers, Inc
R078	Regal Ware, Inc
R079	Regency Electronics, Inc
R080	Regis Chemical Co
R081	Reichhold Chemicals, Inc
R082	M J Reider Associates, Inc
R083	Reid, Merrill, Brunson & Associates
R084	Reilly Tar & Chemical Corporation
R085	Reimers Consultants
R086	Reinforced Plastics Testing Laboratory
R087	Reisz Engineering Company
R088	Reitzel Associates
R089	Relay Specialties Inc
R090	Reliance Chemicals Corporation
R091	Reliance Electric Company
R092	Reliance Universal, Inc
R093	Remac Information Corporation
R094	REM Company
R095	Remington Products, Inc
R096	Remler Company
R097	Remtech Incorporated
R098	Renite Company-Lubrication Engineers
R099	Edward Renneburg & Sons Co
R100	Reotemp Instrument Corporation
R101	Republic Lens Co, Inc
R102	Republic Steel Corporation
R103	Resdel Industries
R104	Research and Action Inc
R105	Research Applications, Inc
R106	Research Automation Corporation
R107	Research & Consulting Associates Inc
R108	Research-Cottrell, Inc
R109	Research & Design Institute
R111	Research Equipment Company, Inc
R112	Research Foundation of Children’s Hospital
R113	Research Institute of Dayton
R114	Research Institute of the Gulf of Maine
R116	Research Organics, Inc
R117	Research Pathology Services, Inc
R118	Research Service Bureau, Inc
R119	Research Services Corporation
R120	Research Testing Laboratories, Inc
R121	Research Triangle Institute
R122	Resin Research Laboratories, Inc
R123	Resistance Welder Corporation
R124	Resource Consultants, Inc
R125	Resource Development Institute
R126	Resource Dynamics Corporation
R127	Resource Recovery And Reclamation, Inc
R128	Resource Recovery Services, Inc
R129	Resources Development Associates
R130	Resource Services, Inc
R131	Resources For The Future
R132	Resources Technology Corporation
R133	RE SPEC, Inc
R134	Response Analysis Corp
R135	Reuter-Stokes, Inc
R136	John G Reutter Inc
R137	Research Dynamics, Inc RIIO Revere Copper & Brass Incorporated
R138	Revere Sugar Corporation
R139	Reverman & Associates, Inc
R140	Revlon, Inc
R141	Rexarc Incorporated
R142	J W Rex Company
R143	Rexnord Inc
R144	Reynolds Electric Company
R145	Reynolds Metals Co
R146	R J Reynolds Industries, Inc
R146	RJR Archer, Inc
R147	RF Laboratories
R148	RFL Industries, Inc
R149	RHA-Audio Communications, Inc
R150	Rhenium Alloys Inc
R151	RHG Electronics Laboratory, Inc
R152	RHO Chemical Company, Inc
R153	Rice Center for Community Design & Research
R154	Arklay S Richards Co, Inc
R155	Richards Industries, Inc
R156	J M Richards Laboratory Inc
R157	The Richardson Company
R158	Richardson Delta Engineers, Inc
R159	Edward H Richardson Associates, Inc
R160	Richardson Manufacturing Co, Inc
R161	Richardson-Merrell Inc
R161	Richardson-Merrell Inc
R162	Richardson Researches
R163	Richland Chemical Corp
R164	Richland Engineering Ltd
R165	Rich Products Corporation
R166	Richter Aero Equipment, Inc
R167	Richter Sc Stier
R168	R I Corporation
R169	Rider Associates Inc
R170	Ridihalgh, Eggers & Associates, Inc
R171	Karl A Riggs
R172	Riker Mfg Inc
R173	Riley Systems Corporation
R174	Rinehart Laboratories Inc
R175	Ripley Corp
R176	Risdon Manufacturing Company
R177	Ritchie, Inc
R178	Rittenhouse-Zeman & Associates
R179	Riverbank Laboratories Inc
R180	Riverside Chemical Company, Inc
R181	Riverside Research Laboratory, Inc
R182	Rivkin Associates, Inc
R183	Rixon, Inc
R184	RJ Associates, Inc
R185	RMI Company
R186	RMS Technology, Inc
R187	Roan well Corporation
R188	RO Associates Incorporated
R189	Robertshaw Controls Company
R190	Roberts Laboratories
R191	H H Robertson Company
R192	A H Robins Company, Incorporated
R193	Robins Industries Corp
R194	Robinson Associates, Inc
R195	Robinson Computer Service, Inc
R196	Robot Industries, Inc
R197	Rochester Germicide Company
R198	Rockaway Corporation
R199	Rockcor, Incorporated
R200	Rockford Research Inc
R201	Rockland Colloid Corporation
R202	Rockland, Inc
R203	Rockland Systems Corporation
R204	Rocklin Manufacturing Co
R205	Rockport Machine & Tool Co
R206	Rockwell International Corporation
R207	Rockwood Industries, Inc
R209	Rocky Mountain Instrument Company
R210	Rocky Mountain Scientific Glassblowing Co
R211	Roctronics Entertainment Lighting, Inc
R212	Rodale Electronics, Inc
R213	Rogers and Dickson, Inc
R214	Rogers and Golden, Inc
R215	Rogers Brothers Seed Company
R216	Rogers Corporation
R217	ROH, Inc
R218	Rohm and Haas Company
R219	Roland Industries, Inc
R220	B N Rolfe & Associates
R221	Root Development Corp
R222	Rorer Group, Inc
R223	Rosco Concrete Pipe Company Inc
R224	Rose Manufacturing Co
R225	Paul Rosenberg Associates
R226	M Rosenblatt & Son, Inc
R227	Charles Ross Sc Son Co
R228	Ross Engineering Corporation
R229	Ross Laboratories, Inc
R230	Rossnagel & Associates Inc
R231	T A Ross Professional Engineer, and Associates
R232	Ross Telecommunications Engineering Corporation
R233	Rostone
R234	Roswell Park Memorial Institute
R235	Rotating Precision Mechanisms, Inc
R236	Rotex Inc
R237	Rothe Developments Inc
R238	Rothenbuhler Engineering
R239	Herbert C Rotors Associates, Inc
R240	Roubal & Associates
R241	The Rovac Corporation
R242	Rowe Industries
R243	Rowell Laboratories, Inc
R244	Rowland «fe Company, Inc
R245	Royal Carolina Corp
R246	RPM Inc
R247	RPM Marine Systems Inc
R248	RRC International, Inc
R249	RSA Corporation
R250	R S M Electron Power, Inc
R251	RTE Corporation
R252	RTS Laboratories, Inc
R253	Rubbermaid Incorporated
R254	Earl Ruble and Associates, Inc
R255	Ruetgers-Nease Chemical Co, Inc
R256	Rummel, Klepper & Kahl
R257	Ruska Instrument Corporation
R258	Russell Burdsall & Ward Corporation
R259	Russell Corporation
R260	Rustco Products
R261	Rutherford Research
R262	RVR Consultants
R263	Ryan Computer Systems, Inc
R264	Ryco Engineering, Inc
R265	Rycom Instruments
R266	Ryt Industries, Inc
S001	Scientific Technology Inc
S001	Smith-Corona Group
S001	Scientific Systems Service, Inc
S001	Scire Corporation
S001	Saber Laboratories, Inc
S001	Scientific Time Sharing Corporation
S001	St Clair Rubber Co Laboratory
S001	Sciso, Inc
S001	Scipar, Inc
S001	Scientific Systems, Inc
S002	Sabor Corporation
S003	Sabouni And Associates
S003	Sorg Paper Company
S004	Sachs-Freeman Associates, Inc
S005	Safe Flight Instrument Corp
S006	Safe International, Inc
S006	System Planning Corporation
S007	Sage Engineering & Valve Co
S008	Sage Laboratories, Inc
S009	Sahuaro Petroleum & Asphalt Company
S010	Said, Inc
S011	St Clair Rubber Co
S012	St Joe Minerals Corporation
S013	St John X-Ray Laboratory
S014	St Louis Testing Laboratory, Inc
S015	St Regis Paper Company
S016	Salem Coatings Inc
S017	Salem Corporation
S019	Salisbury Engineering Inc
S020	The Salk Institute for Biological Studies
S021	Salsbury Laboratories
S022	Sanda, Incorporated
S023	Sanderhoff & Associates Inc
S024	Sanders Associates, Inc
S025	San Diego Aircraft Engineering, Inc
S026	Eli Sandman Co
S027	Wm E Sandman Associates, Co
S028	Sandoz Colors & Chemicals
S028	Sandoz, Inc
S029	Sanford-Miller Corporation
S030	San Joaquin Research Laboratories
S031	San-Mor Co
S032	Santa Fe Corporation
S033	Santa Fe Industries, Inc
S034	Santa Fe International Corporation
S035	Santa Ynez Research Farm, Inc
S036	San-Tex Feed & Mineral Corp
S037	Sanymetal Products Co
S038	Saphier, Lerner, Schindler, Environetics, Inc
S039	Sapolin Paints, Inc
S040	Sarco Corporation
S041	Sargent-Welch Scientific Company
S042	Sartomer Industries, Inc
S043	Satellite Transmission Systems Inc
S044	Sauereisen Cements Co
S045	Savannah Laboratories
S046	Savant Instruments, Inc
S047	Savin Corporation
S048	Sawtooth Laboratories Inc
S049	Saxon Industries, Inc
S050	Stan Sax Corp
S051	SBE, Inc
S052	S & B Engineers,Inc
S053	Scalise & Co, Inc
S054	Scandia Packaging Machinery Co
S055	Scanlon & Associates, Inc
S056	Scanning Electron Analysis Laboratories, Inc (SEAL, Inc)
S057	S & C Electric Company
S058	The F&M Schaefer Corporation
S059	Schaevitz Engineering
S060	W J Schafer Associates, Inc
S061	Robert H Schaffer & Associates
S062	Schatz Federal Bearings Co, Inc
S063	Schenectady Chemicals, Inc
S064	Scher Brothers, Inc
S065	R P Scherer Corporation
S066	Schering-Plough Corporation
S067	Schimpeler Corradino Associates
S068	H R Schippell Certified Professional Engineer
S069	Schlegel Corporation
S070	Bernard W Schlesinger Foundation
S071	O Jos Schlitz Brewing Company
S072	Schlumberger Limited
S073	Schmid Products Company
S074	Schneider Instrument Company
S075	Schoenfeld Chemical Laboratory
S076	Scholler Brothers, Inc
S077	Scholl, Inc
S078	Schonstedt Instrument Company
S079	Schott Corporation
S080	Robert Schryver & Associates
S081	Schultz Company
S082	J C Schumacher Company
S083	Schwarzkopf Microanalytical Laboratory, Inc
S084	Schwarz Services International Limited
S085	Schwinghamers
S086	E J Schwoegler Laboratories, Inc
S087	Sciaky Bros Inc
S088	Science Accessories Corporation
S089	Science Applications, Inc
S090	Science, Engineering & Analysis, Inc
S091	Science Management Corporation
S092	Science Metrics, Inc
S093	Science Spectrum, Incorporated
S094	Scientech, Inc
S095	Scientific Associates, Inc
S096	Scientific-Atlanta, Inc
S097	Scientific Control Laboratories, Inc
S098	Scientific Energy Systems Corporation
S099	Scientific Engineering Systems, Inc
S101	Scientific Glass & Instruments, Inc
S102	Scientific Instruments, Inc
S103	Scientific Marketing Associates
S104	Scientific Model, Inc
S105	Scientific Radio Systems, Inc
S106	Scientific Resource Management, Inc
S107	Scientific Service Inc
S108	Scientific Services
S109	Scientific Systems Corp
S111	Scientific Systems, Inc
S118	Sci Systems, Inc
S119	SCM Corporation
S120	Scope Associates, Inc
S121	Scope Incorporated
S122	Scope Research and Development, Inc
S123	Scott Environmental Technology, Inc
S124	Scott & Fetzer Company
S125	H H Scott Inc
S126	O M Scott & Sons Co
S127	Scott Paper Company
S128	Scott Protective Resources Inc
S129	Scott & White Memorial Hospital and Scott, Sherwood & Brindley Foundation
S130	Scovili Manufacturing Company
S130	Scovill Manufacturing Company
S131	Scripto, Inc
S132	SCS Engineers
S133	S&D Dynamics, Inc
S134	SDP, Inc
S135	Seaboard Engineering & Laboratories
S136	Seaboard Industries, Inc
S137	SEACO, Incorporated
S138	Joseph E Seagram & Sons, Inc
S139	The Seagrave Corporation
S140	Sealectro Corporation
S141	Sealed Power Corporation
S142	Sea Research & Development, Inc
S143	G D Searle & Co
S144	Sea Solar Power, Inc
S145	Seattle Research & Development Co
S146	Sea Ventures
S147	Seaward International, Inc
S148	Sedco Systems, Inc
S149	Seiler Instrument and Manufacturing Co, Inc
S150	Seismic Engineering Company
S151	Sela Electronics, Inc
S152	Selas Corporation of America
S153	Selection Research, Inc
S154	Selectrons, Ltd
S155	Semcor, Inc
S156	Seneca Environment Products, Inc
S157	Sensors, Data Decisions, Inc
S158	The Separations Group
S159	Serata Geomechanics
S160	Serf, Inc
S161	Semco, Inc
S162	Services in Education
S163	Servo Corporation of America
S164	Sespe Laboratories
S165	Sethness Products Company
S166	Severn Systems Corporation
S167	Seville Research Corporation
S168	Sevison Automatic Machine Co, Inc
S169	Seymore Systems, Inc
S170	Seymour Foods, Inc
S171	Shaker Research Corporation
S172	Shaklee Corporation
S173	Shamrock Chemicals Corp
S174	Shanahan-Holt Associates
S175	Shankman Laboratories, Inc
S176	Shannon and Wilson, Inc
S177	Shannon Engineering
S178	Shannon-Glow, Inc
S179	Louis L Shapiro, Chemical Consultants
S180	Shared Applications, Inc
S181	George G Sharp Inc
S182	Sharpley Laboratories, Inc
S183	Shaw-Barton, Inc
S184	Shawnee Chemicals
S185	Sheaffer & Roland, Inc
S186	Shearwater, Inc
S187	SHE Corporation
S188	Sheldahl, Inc
S189	Shell Engineering and Associates, Inc
S190	Sheller-Globe Corporation
S191	Shell Oil Company
S192	Shelter Institute
S193	Shelter Island Oyster Company, Inc
S194	Shelter 1 Architects
S195	The Shepard Chemical Company
S196	F N Sheppard & Co
S197	Alden O Sherman Co, Inc
S198	Sherman Research Laboratories
S199	Dr Zachary Sherman Consulting Engineers
S200	The Sherwin-Williams Company
S201	Shilstone Testing Laboratory, Inc
S202	Shive-Hattery & Associates
S204	Norman Shorr, PE
S205	Ernest H Short & Associates, Inc
S206	John Short & Associates, Inc
S207	Herschel Shosteck Associates
S209	Herbert V Shuster Inc
S210	E F Siegel & Associates, Ltd
S211	R H Siegfried Inc
S212	Siemens Corporation
S213	Sierracin Corporation
S214	Sierracin-Magnedyne
S215	Sierra Environmental Products
S216	Sierra Research Corporation
S217	Sifco Industries. Inc
S218	W F Sigler & Associates, Inc
S219	Sigma Aldrich Co
S220	Sigma Consultants, Inc
S221	Sigma Corporation
S222	Sigma Instruments, Inc
S223	Sigma Research Inc
S224	The Signal Companies, Inc
S225	Signatron
S226	Signetics Corporation
S227	Eduardo N Siguel & Assoc
S228	Sika Chemical Corporation
S229	Silent Hoist & Crane Co, inc
S231	Silent Watchman Corporation
S232	Silicon Sensors, Inc
S233	Silicon Systems, Inc
S234	Siliiker Laboratories
S235	Siltec Corporation
S236	Simat, Helliesen & Eichner, Inc
S237	The Simco Company Inc
S238	Simkins Industries, Inc
S239	Simmonds Precision Products, Inc
S240	Simon Research Laboratory
S241	Simpak Corporation
S242	Simpson Gumpertz & Heger Inc
S243	Simpson Industries, Inc
S244	Simpson Timber Company
S245	Simtek
S246	The Singer Company
S247	Anatole J Sipin Co, Inc
S248	Sippican Consultants International
S249	Sircle Spring Co, Inc
S250	SISA Incorporated
S251	Siuslaw Laboratories
S252	Skeist Laboratories, Inc
S253	Skelly and Loy
S254	SKF Industries, Inc
S255	Skil Corporation
S256	Skinner &, Sherman, Inc
S257	Skyline Industries, Inc
S258	Slack Associates, Inc
S259	Slant-Fin Corporation
S260	Slope Indicator Company
S261	Slurry Seal, Inc
S262	Smart, Inc
S263	Smico Corporation
S263	Smico Corporation
S264	Smith and Sun
S265	A O Smith Corporation
S266	Smith Electronics, Inc
S267	Smith-Emery Company
S268	Smithers Scientific Services, Inc
S269	Smithkline Corporation
S270	L C Smith Co
S271	Werner G Smith, Inc
S272	The J M Smucker Company
S273	Smyth Research Associates
S274	Snell Environmental Group, Inc
S275	H L Snyder Memorial Research Foundation
S276	Snyder Research Laboratory Inc
S277	Social, Educational Research and Development, Inc
S278	Social Engineering Technology
S279	Social Research Applications Corporation
S280	Social Science Consultants, Inc
S281	Social Systems Intervention, Inc
S282	Socio-Economic Systems, Inc
S283	SofTech, Inc
S284	Software AG of North America, Inc
S285	Soil and Land Use Technology, Inc (Salut)
S286	Soil Mechanics Incorporated
S287	Soil & Plant Laboratory, Inc
S288	Soils & Engineering Services, Inc
S289	Soil Systems Inc
S290	Soil Testing Services, Incorporated
S291	Soil Testing Services of Iowa
S292	Soladyne Inc
S293	Solar Comfort Systems
S294	Solar Control Corporation
S295	Solar Development Co
S296	Solar Dynamics of Arizona
S297	Solar Energy Applications, Inc
S298	Solar Energy Products Company
S299	Solar Energy Systems, Inc
S300	Solar Engineering and Equipment Co
S301	Solar Enterprises Hawaii, Inc
S302	Solarex Corp
S303	Solarex Hyds Corporation
S304	Solar Innovations
S305	Solar Lighting Research
S306	Solar Product Sun-Tank Inc
S307	Solar Research Systems
S310	Solar Systems of Arizona
S311	Solectro-Thenno, Inc
S312	Sol Energy Corporation
S313	Solid State Electronics Corporation
S314	Solid State Technology, Inc
S315	O Solid State Testing, Inc
S316	Solidyne, Inc
S317	Sollos, Incorporated
S318	Louis Soltanoff and Associates
S319	Solutek Corporation
S321	Sonalysts, Inc
S322	Sonar Radio Corporation
S323	Sonex/Philmont Electronics Co
S324	Sonicor Instrument Corporation
S325	Sonic Sciences, Inc
S326	H M Sonnichsen & Associates
S327	Sonoco Products Company
S328	Sonoscan, Inc
S329	Sono-Tek Corporation
S330	Sophisticated Data Research, Inc
S332	Sorkin-Enenstein Research Service, Inc
S333	K E Sorrells Research Associates, Inc
S334	The Soundcoat Co inc
S335	Source Proteins Inc
S336	South Coast Technology, Inc
S337	Southeast Laboratories, Inc
S338	The Henry Souther Engineering Co
S339	The Southern Company
S340	Southern Pacific Transportation Company
S341	Southern Research Institute
S342	Southern Testing & Research Laboratories, Inc
S343	South Florida Test Service Incorporated
S344	Southland Cryogenics, Inc
S345	South Mountain Labs Inc
S346	Southwest Biomedical Research Institute
S347	Southwest Econometrics, Inc
S348	Southwest Engineering
S349	Southwestern Analytical Chemicals, Inc
S350	Southwestern Computing Service, Inc
S351	Southwestern Environmental Consultants, Inc
S352	Southwestern Laboratories, Inc
S353	Southwestern Portland Cement Company
S354	Southwest Research Institute
S355	Southwest Systems Engineering, Inc
S356	Southwest Vermiculite Co Inc
S357	Southwest Welding Co
S358	Southwire Company
S359	Don Sowle Associates, Inc
S360	Space Dynamics Corporation
S361	Space Environment Laboratories, Incorporated
S362	Spacekom, Inc
S363	Spacelabs, Inc
S364	Spacetac, Inc
S365	Spacetec R & D, Inc
S366	Space-Tronics Inc
S367	Space Vector Corporation
S368	Spang Industries, Inc
S369	Salem Oil Grease Co SIS Sparrell Engineering Research Corp
S370	Spartek Inc
S371	Sparton Corporation
S372	Sparton Enterprises, Inc
S373	Spawr Optical Research, Inc
S374	Special Devices Incorporated
S375	Special Instruments Laboratory, Inc
S376	Special Systems Inc
S377	Specialty Organics Inc
S378	Specialty Papers Co
S379	Special Yams Co
S380	SPEC, Inc
S381	Spectra Associates, Inc
S382	Spectrack Systems Incorporated
S383	Spectra-Mat, Incorporated
S384	Spectrametrics, Inc
S385	Spectran Laboratories, Inc
S386	Spectra-Physics, Inc
S387	Spectra Research Systems (SRS)
S388	Spectrex Corporation
S389	Spectrix Corporation
S390	Spectrochem Laboratories, Inc
S391	Spectroderm International, Inc
S392	Spectrogram Corporation
S393	Spectron, Inc
S394	Spectro-Systems, Inc
S395	Spectrum Associates, Incorporated
S396	Spectrum Research, Inc
S397	Speed King Manufacturing CO, Inc
S398	Spellman High Voltage Electronics Corporation
S399	Solux Corporation S32O Sperco Inc
S400	D R Sperry & Company
S401	Sperry Rand Corporation
S402	Spex Industries Inc
S403	Lawrence G Spielvogel, Inc
S404	Spire Corporation
S405	Spitz Space Systems, Inc
S406	Sponge, Inc
S407	Sporad, Incorporated
S408	W F Sprengnether Instrument Company, Inc
S409	Springbom Laboratories, Inc
S410	Spring Mills, Inc
S411	SPS Technologies, Inc
S412	Square D Company
S413	Squibb Corp
S414	SRI International
S415	S & S Computer Services, Inc
S416	SSI Consultants, Inc
S417	Stackpole Carbon Company
S418	Staffall, Inc
S419	A E Staley Mfg Co
S420	Stanadyne, Inc
S421	Stanbio Laboratory, Inc
S422	Standard Brands Incorporated
S422	Standard Brands Incorporated
S423	Standard Engineering Corporation
S424	Standard Information Systems
S425	Standard Laboratories, Inc
S426	Standard Manufacturing Company, Inc
S427	Standard Oil Company (Indiana)
S428	The Standard Oil Company (Ohio)
S429	Standard Oil Company of California
S430	The Standard Products Co
S431	Standard Register Company
S432	Standards, International Inc
S433	Standard Slag Company
S434	Standard Wire & Cable Co
S435	Standex International Corp
S436	Stanford Applied Engineering
S437	Stanford Resources Incorporated
S438	Stanford Technology Corporation
S439	Stanford Telecommunications, Inc
S440	Stange Co
S441	HIGHLAND PARK Harvey J Stangel & Associates
S442	Stanley Aviation Corp
S443	E J Stanley Enterprises
S444	The Stanley Works
S445	Stanpat Products Inc
S446	Stanton Magnetics, Inc
S447	The Stanwick Corp
S448	Starks Associates, Inc
S449	The State Chemical Mfg Co
S451	Statistical Research, Inc
S452	Stauffer Chemical Company
S453	STD Research Corporation
S454	R A Steam, Inc
S455	Steams & Foster Co
S456	Steelcote Mfg Co
S457	Steffan Manufacturing Corp
S458	Steiger, Fink & Kosecoff, Inc
S459	Steimie, Smalley And Associates
S460	Steinbrecher Corporation
S461	Stein Engineering Services, Inc
S462	Fred Stein Laboratories, Inc
S463	Richard G Stein And Partners
S464	S-Tek Computer Services, Inc
S465	Stenograph Corporation
S466	Stentran Systems, Inc
S467	Stepan Chemical Company
S468	Stereotronics Television Co
S469	Sterling Drug Inc
S470	Stem Research Corporation
S471	Stevens Institute of Technology
S472	D M Steward Manufacturing Company
S473	Stewart Laboratories, Inc
S474	Stewart-Todd Associates, Inc
S475	Stewart-Warner Corporation
S476	Stiefel Laboratories, Inc
S477	Stillwell & Gladding Inc
S478	T E Stivers Associates, Inc
S479	S & T Marketing Ltd
S481	Stohler Isotope Chemicals, Inc
S482	Stokely-Van Camp, Inc
S483	Stolle Corp
S484	Stolper Industries, Inc
S485	Stomdale Industries, Inc
S486	Stone Container Corp
S487	Ralph Stone & Company, Inc
S488	Stoneville Pedigreed Seed Company, Inc
S489	Stone Sc Webster Inc
S490	Stonite Coil Corporation
S491	Stop-Fire, Inc
S492	Storage Technology Corporation
S493	Stork Bowen Engineering Inc
S494	Strainsert Company
S495	Strandberg Engineering Laboratories, Inc
S496	Strasburger & Siegel, Inc
S497	Strathmore Products, Inc
S498	Straub, Van Dine, Dziurman/Architects
S499	Street Laboratory and Industries
S500	Strem Chemicals, Inc
S501	R Stresau Laboratory, Inc
S502	Stroblite Co, Inc
S504	Strong Adhesives Corporation
S505	Strong Enterprises
S506	Leonell C Strong Research Foundation
S507	Stroudsburg Research Associates, Inc
S508	Structural Composites Industries, Inc
S510	Structural Research, Inc
S511	Structural Stoneware Inc
S512	Structure Probe, Inc
S513	Struthers-Dunn, Inc
S514	Studebaker Chemical Company
S515	Studebaker-Worthington, Inc
S516	StuU Associates, Inc
S517	Sturtevant Mill Company
S518	STV Engineers, Inc
S519	Suburban Laboratories, Incorporated
S521	Sullair Corporation
S522	Sullivan Industries
S523	Summer Chemical Co
S524	Summit Packaging Systems, Inc
S525	Summit Research Corporation
S526	Sunair Electronics, Inc
S527	Sunbeam Corporation
S528	Sun Chemical Corporation
S529	Sun Company, Inc
S530	Sundstrand Corporation
S531	Sun Electric Corporation
S532	Sun Harbor Industries
S533	Sunkist Growers, Inc
S534	Sunnen Products Co
S535	Sun Plastics Inc
S536	Sunpower, Inc
S537	Sunpower Systems Corporation
S538	Sunshine Mining Company
S539	Soabar A6O2.7 Sunshine Scientific Instruments, Inc
S540	Sun Systems, Inc
S541	Suntec Engineering
S542	Suntek Research Associates
S543	Sun Teq Engineering, Inc
S544	Supelco, Inc
S545	Supercon, Inc
S546	Superior Cable Corporation
S547	Superior Engineering Company
S548	Superior Graphite Company
S549	Superior Laboratories
S550	The Superior Oil Company
S551	Superior Spinning & Stamping Co
S552	Superior Tube Co
S553	Suppositoria Laboratories, Inc
S554	Surface Activation Corporation
S555	Surface Chemists of Florida, Inc
S556	Surface Processes Corporation
S557	Surface Research Corp
S558	Surface Technology
S559	Survey Center, Inc
S560	Survey Engineering Corporation
S561	Survival Technology, Inc
S562	The Susquehanna Corporation
S563	Sverdrup Corporation
S564	Swanson Associates, Inc
S565	Swan Wooster Engineering, Inc
S566	Sweco, Inc
S567	Sweden Freezer Manufacturing Co
S568	Swedlow, Inc
S569	B K Sweeney Manufacturing Co
S571	S W Electronics & Mfg Corp
S572	Swenko Research & Development, Inc
S573	Swiss Laboratory, Inc
S574	Sybron Corporation
S575	J G Sylvester Associates, Inc
S576	Composite Container Corporation C35O Symbion Corp
S577	Symbiotics International, Inc
S578	Symetrics Industries, Inc
S579	Symtec, Inc
S580	Syncon Resins
S581	Syncor Industries Corporation
S582	Syncrotech Software Corporation
S583	Synectics Corporations
S584	Synectics, Inc
S585	Synergetic Sciences, Inc
S586	Synergetics, Inc
S587	Synergy, Inc
S588	Syntex Corporation
S589	Synthatron Corporation
S590	Syracuse China Corporation
S591	Syracuse Research Corporation
S592	Systan, Inc
S593	Systech Corporation
S594	Systematics General Corporation
S595	System Automation Corporation
S596	System Development Corporation
S597	Systemetrics, Inc
S598	System Industries, Inc
S599	System Innovation & Development Corp
S601	Systems Analysis and Research Corporation
S602	Systems Applications, Incorporated
S603	Systems & Applied Sciences Corp
S604	Systems Architects, Inc
S605	Systems Associates, Inc
S606	Systems Control, Inc
S607	Systems Data, Inc
S608	Systems Design & Development Corp
S609	Systems Engineering Associates Corp
S610	Systems Evaluation, Inc
S611	Systems Exploration, Inc
S612	Systems Planning and Analysis, Inc
S613	Systems Planning Corp
S614	Systems Research Company
S615	Systems Research Company
S616	Systems Research Corporation
S617	Systems Research & Development Corp
S618	Systems Research Laboratories, Inc
S619	Systems, Science and Software
S620	Systems Sciences, Inc
S621	Systems Technology Associates, Inc
S622	Systems Technology, Inc
S623	Systonics, Inc
S624	Systron-Donner Corp
S625	Syva Company
T001	TAB Engineers, Inc
T001	Tenneco Chemicals, Inc
T002	Taylor & Fenn Co
T002	Tachisto Incorporated
T003	TAC Technical Instruments Corp
T004	Tafa Metallisation Inc
T005	TAI Corporation
T006	Tait Inc
T007	Talley Industries, Inc
T008	Talsol Corp
T009	Tampax, Inc
T010	Tandem Computers, Inc
T012	Tano, Inc
T013	Tansitor Electronics, Inc
T014	Tapco International
T015	Tapecon, Inc
T016	TAP Inc, Economic and Aviation Consultants
T017	Target Corporation
T018	Ellis A Tarlton Engineers, Inc
T019	Tarp, Inc
T020	Taskem Inc
T021	Tau-Tron, Inc
T022	Tavis Corporation
T023	Tax Foundation Inc
T024	Taxonomic Consultants
T025	Taylor Chemicals, Inc
T026	Taylor Devices, Inc
T028	T-Bar Incorporated
T029	TBR Associates Inc
T030	TCR Service, Inc
T031	Teaching Devices Inc
T032	Teaching Systems Corp
T033	Team Associates, Inc
T034	Teca Corporation
T035	TEC Air Services, Inc
T036	Tecator, Incorporated
T037	TechAmerica
T038	Tech Development, Inc
T039	Tech-Etch, Inc
T040	Techform Laboratories, Inc
T041	Tech Laboratories, Inc
T042	Technalysis Corporation
T043	Technassociates, Inc
T044	Technetics, Inc
T045	Technical Analysis Corporation
T046	Technical Assistance & Training Corp
T047	Technical Communications Corp
T048	Technical Consultants
T049	Technical Consulting Services
T050	Technical Economics, Inc
T051	Technical Equipment Corporation
T052	Technical Industrial Associates, Inc
T053	Technical Instrument Co
T054	Technical & Management Consultants
T055	The Technical Materiel Corporation
T056	Technical Micronics Control
T057	Technical Operations, Incorporated
T058	Technical Publications Consultants
T059	Technical Rubber Co Inc
T060	Technical Service Corporation
T061	Technical Services Corporation
T062	Technical Tape Inc
T063	Technic Inc
T064	Technicolor, Inc
T065	Technicon Corporation
T066	Technics Inc
T067	Techno-Economic Services, Inc
T068	Technology Application Services Corporation
T069	Technology Associates of Southern Califoniia, Inc
T070	Technology Development Associates
T071	Technology Development Corporation
T072	Technology Development Corporation
T073	Technology & Economics
T074	Technology For Communications International
T075	Technology Incorporated
T076	Technology of Materials
T077	Technology Service Corporation
T078	Technometrics, Inc
T079	Technovate, Inc
T081	Technovators, Inc
T082	Techplan Corporation
